player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
AAAAY,AAAAY,FPX,19530,"['Breach', 'Gekko', 'Sova', 'Kayo', 'Fade']",5,599,,192.1,1.03,,130.1,0.7,0.32,0.06,0.06,,0%,,23,417,404,192,33,34
BerLIN,BerLIN,FPX,7857,"['Kayo', 'Astra', 'Viper', 'Omen', 'Sova']",5,599,,186.7,0.89,,124.8,0.63,0.39,0.08,0.11,,0%,,19,375,421,236,50,66
Lysoar,Lysoar,FPX,37489,"['Omen', 'Killjoy', 'Cypher', 'Brimstone']",4,599,,196.6,1.03,,129.3,0.68,0.37,0.05,0.05,,0%,,25,408,398,220,32,30
Life,Life,FPX,3028,"['Jett', 'Raze', 'Yoru']",3,599,,217.7,1.0,,136.3,0.75,0.14,0.22,0.22,,0%,,26,450,449,82,129,130
Nicc,Nicc,DRG,11524,"['Kayo', 'Fade', 'Breach']",3,193,,172.1,0.84,,116.2,0.59,0.49,0.04,0.11,,0%,,18,114,136,94,7,21
FengF,FengF,TE,4770,"['Killjoy', 'Raze']",2,493,,217.4,1.09,,150.5,0.77,0.18,0.14,0.12,,0%,,30,382,350,91,69,61
heybay,heybay,TE,4712,"['Breach', 'Viper', 'Brimstone', 'Kayo', 'Deadlock']",5,493,,166.2,0.83,,108.5,0.58,0.43,0.06,0.06,,0%,,25,288,345,214,30,28
Kai,Kai,TE,37494,"['Jett', 'Killjoy', 'Cypher', 'Yoru']",4,493,,220.1,1.12,,142.4,0.81,0.19,0.15,0.13,,0%,,28,399,355,94,75,62
LuoK1ng,LuoK1ng,TE,3045,"['Omen', 'Viper', 'Brimstone']",3,493,,179.3,0.91,,113.3,0.64,0.38,0.06,0.07,,0%,,22,316,348,185,29,34
Biank,Biank,TE,3021,"['Sova', 'Fade', 'Skye', 'Kayo']",4,493,,198.8,0.93,,125.9,0.68,0.31,0.1,0.12,,0%,,22,333,359,155,48,57
Haodong,Haodong,EDG,4720,"['Cypher', 'Fade', 'Kayo']",3,66,,123.3,0.53,,82.1,0.39,0.38,0.06,0.12,,0%,,11,26,49,25,4,8
ZmjjKK,ZmjjKK,EDG,3520,"['Raze', 'Jett', 'Neon', 'Omen', 'Yoru']",5,394,,259.4,1.25,,162.8,0.91,0.22,0.21,0.19,,0%,,30,359,288,88,82,74
nobody,nobody,EDG,3017,"['Skye', 'Sova', 'Gekko', 'Fade']",4,394,,203.2,0.99,,136.3,0.7,0.32,0.1,0.11,,0%,,21,274,278,128,38,42
CHICHOO,CHICHOO,EDG,15559,"['Viper', 'Brimstone', 'Killjoy', 'Omen', 'Cypher']",5,394,,203.6,1.16,,131.6,0.75,0.28,0.05,0.06,,0%,,21,295,254,110,19,23
Smoggy,Smoggy,EDG,4742,"['Omen', 'Raze', 'Viper', 'Chamber', 'Clove', 'Jett', 'Brimstone']",7,394,,201.1,1.09,,135.2,0.71,0.31,0.08,0.11,,0%,,21,279,257,122,33,42
Eren,Eren,TYL,14444,"['Viper', 'Neon', 'Killjoy', 'Gekko', 'Cypher']",5,209,,194.8,0.96,,132.4,0.72,0.19,0.06,0.1,,0%,,21,150,157,40,13,21
S1Mon,S1Mon,EDG,13768,"['Breach', 'Fade', 'Kayo', 'Gekko']",4,328,,173.4,1.0,,115.6,0.64,0.41,0.04,0.05,,0%,,20,210,211,135,13,16
TvirusLuke,TvirusLuke,DRG,7841,"['Jett', 'Neon']",2,193,,225.6,0.9,,146.7,0.73,0.26,0.2,0.14,,0%,,24,140,156,50,38,27
SiuFatBB,SiuFatBB,WOL,7849,"['Breach', 'Gekko', 'Viper', 'Sova']",4,197,,160.9,0.98,,107.4,0.58,0.35,0.04,0.04,,0%,,18,114,116,68,7,8
kawaii,kawaii,TEC,4778,"['Killjoy', 'Cypher']",2,92,,172.8,0.86,,121.4,0.61,0.17,0.07,0.07,,0%,,18,56,65,16,6,6
sword9,sword9,AG,3049,"['Gekko', 'Sova', 'Fade']",3,263,,185.8,0.92,,119.9,0.64,0.26,0.06,0.11,,0%,,18,169,184,68,15,29
LockM,LockM,TEC,25339,"['Sova', 'Fade', 'Breach', 'Viper', 'Brimstone']",5,269,,163.2,0.83,,110.8,0.56,0.32,0.04,0.06,,0%,,20,150,180,86,10,16
Rb,Rb,TEC,488,"['Kayo', 'Raze', 'Neon', 'Harbor', 'Killjoy']",5,269,,227.7,0.99,,147.3,0.78,0.23,0.13,0.18,,0%,,30,211,214,63,35,49
AC,AC,TEC,14445,"['Viper', 'Omen', 'Brimstone']",3,269,,210.2,1.08,,133.4,0.74,0.43,0.06,0.07,,0%,,21,199,185,117,16,19
stew,stew,JDG,16924,"['Jett', 'Raze', 'Neon']",3,267,,230.5,1.36,,151.8,0.85,0.13,0.16,0.15,,0%,,27,226,166,34,42,41
Viva,Viva,JDG,36415,"['Viper', 'Sova', 'Gekko', 'Breach']",4,267,,218.2,1.31,,140.0,0.77,0.28,0.09,0.06,,0%,,21,206,157,76,25,15
jkuro,jkuro,JDG,3519,"['Killjoy', 'Cypher']",2,267,,175.7,0.86,,119.8,0.62,0.23,0.12,0.1,,0%,,22,166,192,61,31,28
Z1yan,Z1yan,JDG,41029,"['Kayo', 'Omen', 'Viper', 'Deadlock']",4,267,,212.2,1.09,,136.6,0.75,0.37,0.09,0.07,,0%,,22,200,184,99,25,19
YHchen,YHchen,JDG,10486,"['Deadlock', 'Fade', 'Omen', 'Astra']",4,267,,203.2,1.02,,127.9,0.69,0.37,0.08,0.07,,0%,,19,183,179,99,21,20
bunt,bunt,AG,25949,"['Omen', 'Viper']",2,263,,182.0,0.96,,117.6,0.65,0.34,0.09,0.07,,0%,,20,171,179,90,23,18
monk,monk,AG,14431,"['Breach', 'Kayo', 'Deadlock']",3,263,,194.5,0.88,,125.9,0.66,0.51,0.07,0.05,,0%,,22,173,196,133,18,13
deLb,deLb,AG,10821,"['Cypher', 'Killjoy']",2,263,,182.0,1.01,,122.3,0.68,0.17,0.06,0.06,,0%,,22,179,177,46,16,15
Spitfires,Spitfires,AG,4881,"['Raze', 'Jett']",2,263,,229.1,1.03,,149.0,0.8,0.14,0.25,0.18,,0%,,25,210,203,37,67,48
Ninebody,Ninebody,TYL,3547,"['Gekko', 'Jett', 'Raze', 'Brimstone']",4,249,,251.6,1.19,,165.3,0.87,0.24,0.21,0.15,,0%,,26,217,183,59,53,37
Yuicaw,Yuicaw,WOL,11218,"['Gekko', 'Brimstone', 'Cypher', 'Jett']",4,197,,254.0,1.29,,167.5,0.92,0.38,0.14,0.07,,0%,,28,181,140,74,27,14
AAK,AAK,TYL,4773,['Viper'],1,40,,162.5,0.68,,109.0,0.53,0.18,0.05,0.13,,0%,,14,21,31,7,2,5
Scales,Scales,TYL,39485,"['Kayo', 'Skye', 'Breach', 'Viper']",4,249,,164.7,0.77,,109.4,0.56,0.51,0.08,0.09,,0%,,21,140,182,126,19,22
zjc,zjc,TYL,7135,"['Sage', 'Killjoy', 'Cypher', 'Sova', 'Skye', 'Omen']",6,249,,186.2,0.93,,131.1,0.65,0.23,0.07,0.11,,0%,,22,163,176,58,17,27
coldfish,coldfish,TYL,3020,"['Omen', 'Sova', 'Brimstone', 'Viper']",4,249,,182.3,0.93,,118.9,0.65,0.31,0.08,0.05,,0%,,20,161,174,77,19,12
whzy,whzy,BLG,4885,"['Chamber', 'Raze', 'Jett']",3,370,,225.5,1.06,,146.2,0.8,0.21,0.21,0.17,,0%,,26,296,278,77,77,63
Knight,Knight,BLG,4774,"['Sage', 'Cypher', 'Sova', 'Breach', 'Killjoy']",5,370,,197.6,1.0,,132.2,0.68,0.41,0.07,0.07,,0%,,23,251,252,150,26,27
yosemite,yosemite,BLG,6022,"['Raze', 'Viper', 'Killjoy', 'Cypher']",4,370,,206.0,0.99,,140.0,0.71,0.29,0.09,0.09,,0%,,31,263,265,108,32,33
Flex1n,Flex1n,BLG,4705,"['Omen', 'Brimstone', 'Harbor', 'Viper']",4,370,,187.1,1.05,,118.0,0.65,0.5,0.06,0.08,,0%,,23,241,229,185,22,31
nephh,nephh,BLG,10698,"['Gekko', 'Skye', 'Kayo', 'Fade', 'Sova', 'Breach']",6,370,,202.5,0.97,,128.5,0.7,0.46,0.09,0.07,,0%,,23,259,266,170,33,26
pl1xx,pl1xx,WOL,871,"['Sage', 'Fade', 'Yoru', 'Kayo']",4,197,,194.9,0.94,,127.7,0.66,0.4,0.07,0.07,,0%,,18,130,139,79,14,13
Spring,Spring,WOL,14125,"['Raze', 'Jett', 'Killjoy']",3,197,,233.7,1.01,,157.0,0.79,0.23,0.21,0.23,,0%,,25,155,153,45,42,45
balua,balua,WOL,14441,"['Omen', 'Viper', 'Killjoy']",3,197,,189.4,1.0,,121.5,0.7,0.24,0.08,0.06,,0%,,23,137,137,48,15,12
B1ack,B1ack,TEC,30526,"['Skye', 'Kayo', 'Breach']",3,177,,194.5,1.02,,118.2,0.68,0.41,0.07,0.06,,0%,,19,121,119,73,12,11
