player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
Medusa,Medusa,DFM,993,"['Killjoy', 'Cypher']",2,86,0.88,177.0,0.84,60%,122.7,0.63,0.1,0.12,0.08,39%,7%,1/14,19,54,64,9,10,7
carpe,carpe,T1,31207,"['Sova', 'Fade', 'Skye']",3,163,0.85,180.3,0.81,76%,119.0,0.6,0.32,0.09,0.1,22%,31%,4/13,23,97,120,52,15,17
Lakia,Lakia,GEN,773,"['Gekko', 'Skye', 'Fade', 'Sova']",4,429,0.85,173.9,0.83,74%,115.0,0.59,0.34,0.07,0.1,27%,35%,13/37,20,254,306,148,30,44
fl1pzjder,fl1pzjder,RRQ,7045,"['Gekko', 'Viper', 'Omen', 'Yoru']",4,136,0.84,164.5,0.78,69%,103.4,0.57,0.28,0.06,0.1,28%,18%,3/17,18,77,99,38,8,13
lenne,lenne,TLN,8137,['Sova'],1,122,0.84,162.2,0.72,72%,108.8,0.5,0.34,0.06,0.07,17%,7%,1/15,17,61,85,41,7,9
Russ,Russ,GE,1162,"['Kayo', 'Gekko', 'Breach']",3,149,0.83,163.4,0.79,66%,102.0,0.56,0.33,0.07,0.09,32%,11%,2/18,17,84,107,49,11,14
Lmemore,Lmemore,RRQ,7764,"['Killjoy', 'Cypher', 'Chamber']",3,136,0.81,184.5,0.83,64%,123.7,0.65,0.13,0.1,0.2,33%,13%,1/8,20,89,107,18,14,27
neth,neth,DFM,1970,"['Viper', 'Harbor']",2,86,0.81,171.8,0.75,62%,114.9,0.58,0.22,0.05,0.12,27%,7%,1/15,14,50,67,19,4,10
Polvi,Polvi,GE,1839,"['Raze', 'Jett']",2,149,0.8,197.3,0.78,63%,136.0,0.63,0.14,0.23,0.2,21%,0%,0/6,16,94,121,21,35,30
Monyet,Monyet,PRX,8497,"['Omen', 'Raze']",2,191,0.78,175.8,0.75,70%,120.4,0.6,0.26,0.1,0.18,21%,16%,3/19,20,114,152,50,19,34
Lightningfast,Lightningfast,GE,3626,"['Viper', 'Omen']",2,149,0.78,153.4,0.73,64%,104.5,0.54,0.22,0.06,0.06,38%,13%,2/15,14,80,110,33,9,9
yay,yay,BLD,881,"['Neon', 'Skye', 'Viper', 'Jett']",4,122,0.77,167.8,0.8,67%,115.0,0.6,0.25,0.08,0.13,28%,14%,1/7,27,73,91,30,10,16
crazyguy,crazyguy,BLD,1430,"['Sova', 'Breach', 'Skye']",3,122,0.74,175.0,0.73,61%,113.5,0.54,0.28,0.09,0.1,31%,0%,0/5,17,66,91,34,11,12
Anthem,Anthem,DFM,6700,"['Skye', 'Sova']",2,86,0.71,138.5,0.57,67%,102.2,0.44,0.47,0.06,0.09,28%,20%,2/10,13,38,67,40,5,8
Crws,Crws,TLN,3977,"['Harbor', 'Omen', 'Astra']",3,122,0.69,129.2,0.68,67%,86.9,0.47,0.29,0.03,0.1,23%,9%,1/11,13,57,84,35,4,12
