player,player_name,team,player_id,agents,agents_count,rounds,rating,acs,kd_ratio,kast,adr,kpr,apr,fkpr,fdpr,hs_percent,cl_percent,clutches,k_max,kills,deaths,assists,first_kills,first_deaths
icy,icy,EG,8402,"['Raze', 'Jett']",2,128,0.94,216.5,0.96,66%,141.0,0.74,0.16,0.14,0.2,21%,6%,1/16,19,95,99,20,18,25
cauanzin,cauanzin,LOUD,6193,"['Tejo', 'Sova', 'Fade', 'Skye']",4,204,0.94,211.4,0.93,65%,138.0,0.7,0.24,0.13,0.13,28%,13%,1/8,22,142,153,49,26,27
Verno,Verno,NRG,21668,"['Sova', 'Fade', 'Vyse']",3,183,0.94,172.1,0.97,77%,114.4,0.63,0.23,0.06,0.07,33%,9%,2/23,24,116,120,42,11,12
nzr,nzr,MIBR,725,"['Breach', 'Skye', 'Fade', 'Sova']",4,373,0.93,172.3,0.86,69%,118.8,0.58,0.33,0.04,0.03,27%,8%,4/49,23,216,250,122,14,13
Demon1,Demon1,LEV,26171,"['Jett', 'Raze', 'Yoru', 'Brimstone']",4,148,0.9,198.1,0.93,70%,137.2,0.7,0.3,0.08,0.16,26%,0%,0/9,23,103,111,44,12,23
Add3r,Add3r,FUR,4931,"['Cypher', 'Vyse']",2,38,0.89,194.5,1.0,66%,126.2,0.74,0.08,0.11,0.16,33%,0%,0/1,18,28,28,3,4,6
Mazino,Mazino,KRÜ,7603,"['Breach', 'Skye', 'Kayo']",3,246,0.89,182.5,0.89,72%,118.3,0.65,0.45,0.09,0.13,27%,10%,2/20,21,159,178,110,22,31
zander,zander,100T,8082,"['Omen', 'Viper', 'Astra']",3,170,0.89,171.6,0.88,74%,106.7,0.59,0.33,0.11,0.1,25%,21%,4/19,19,100,113,56,18,17
tuyz,tuyz,LOUD,2408,"['Cypher', 'Deadlock']",2,204,0.88,158.6,0.84,70%,103.0,0.55,0.25,0.08,0.08,31%,35%,6/17,16,113,134,50,17,17
v1nny,v1nny,LOUD,1586,"['Breach', 'Kayo']",2,204,0.88,153.8,0.82,72%,108.2,0.54,0.39,0.03,0.08,34%,12%,3/25,20,111,135,79,7,16
OXY,OXY,C9,18796,"['Raze', 'Jett', 'Yoru']",3,152,0.88,222.0,0.93,66%,145.7,0.78,0.2,0.16,0.22,23%,17%,1/6,24,118,127,30,25,33
mwzera,mwzera,FUR,939,"['Sova', 'Skye', 'Breach']",3,80,0.87,166.3,0.8,66%,111.6,0.55,0.29,0.09,0.09,18%,0%,0/8,16,44,55,23,7,7
cortezia,cortezia,MIBR,5395,"['Killjoy', 'Cypher', 'Vyse', 'Viper']",4,373,0.86,184.4,0.92,67%,125.6,0.66,0.18,0.08,0.08,34%,6%,2/33,29,245,267,67,31,30
havoc,havoc,FUR,8706,"['Jett', 'Raze']",2,80,0.86,220.0,0.86,70%,146.8,0.71,0.23,0.18,0.16,24%,0%,0/6,15,57,66,18,14,13
artzin,artzin,MIBR,5957,"['Tejo', 'Deadlock', 'Viper', 'Kayo', 'Raze', 'Breach', 'Yoru']",7,373,0.85,192.8,0.84,68%,126.4,0.65,0.3,0.13,0.19,18%,18%,4/22,28,243,288,112,49,71
Derrek,Derrek,EG,1533,"['Skye', 'Sova', 'Tejo']",3,128,0.85,174.8,0.83,73%,115.3,0.61,0.34,0.04,0.09,35%,5%,1/19,20,78,94,44,5,12
neT,neT,C9,6582,"['Killjoy', 'Deadlock', 'Astra', 'Cypher']",4,152,0.83,174.7,0.86,68%,116.2,0.63,0.23,0.09,0.1,40%,10%,2/20,18,95,110,35,13,15
mitch,mitch,C9,612,"['Tejo', 'Breach', 'Kayo']",3,152,0.8,163.0,0.71,67%,103.2,0.52,0.47,0.08,0.12,20%,14%,2/14,17,79,111,71,12,18
lz,lz,2G,6195,"['Omen', 'Astra', 'Tejo']",3,69,0.8,171.3,0.74,61%,118.0,0.61,0.26,0.12,0.17,44%,20%,2/10,14,42,57,18,8,12
FiNESSE,FiNESSE,NRG,817,"['Killjoy', 'Vyse', 'Breach', 'Viper', 'Cypher']",5,183,0.79,145.1,0.68,68%,99.6,0.47,0.32,0.05,0.1,18%,5%,1/20,16,86,126,59,9,18
heat,heat,FUR,8673,"['Cypher', 'Viper']",2,80,0.79,172.5,0.83,61%,116.1,0.61,0.09,0.09,0.13,41%,11%,1/9,16,49,59,7,7,10
silentzz,silentzz,2G,11921,"['Yoru', 'Raze']",2,69,0.75,188.5,0.71,65%,122.1,0.64,0.16,0.22,0.16,40%,0%,0/9,16,44,62,11,15,11
pryze,pryze,2G,662,"['Breach', 'Sova', 'Viper']",3,69,0.7,149.5,0.62,71%,96.0,0.46,0.3,0.03,0.01,23%,0%,0/11,13,32,52,21,2,1
Boostio,Boostio,100T,604,"['Breach', 'Gekko', 'Killjoy', 'Vyse']",4,170,0.69,138.0,0.68,69%,85.7,0.48,0.33,0.05,0.07,23%,7%,1/14,14,81,119,56,9,12
raafa,raafa,FUR,25743,"['Breach', 'Sage', 'Kayo']",3,80,0.6,136.3,0.56,55%,93.7,0.44,0.25,0.03,0.13,21%,8%,1/12,12,35,63,20,2,10
Zap,Zap,2G,3169,"['Tejo', 'Omen', 'Breach']",3,69,0.51,128.3,0.49,62%,92.8,0.41,0.25,0.03,0.1,19%,0%,0/4,9,28,57,17,2,7
